item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,updated_at,_ingest_timestamp,_source_file,_source_system,_batch_id
ITM-000335,ORD-00139,PROD-0012,2,564.68,84.53,83.59,2024-01-23 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000336,ORD-00139,PROD-0048,2,273.24,71.54,38.0,2024-01-23 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000337,ORD-00139,PROD-0013,2,702.72,176.31,98.33,2024-01-23 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000338,ORD-00140,PROD-0049,5,269.98,193.98,92.47,2024-01-09 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000339,ORD-00141,PROD-0032,2,56.77,16.77,7.74,2024-02-10 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000340,ORD-00141,PROD-0059,5,65.98,13.87,25.28,2024-02-10 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000341,ORD-00141,PROD-0015,5,150.54,14.48,59.06,2024-02-10 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000342,ORD-00142,PROD-0026,2,82.97,11.38,12.36,2024-02-02 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000343,ORD-00142,PROD-0008,5,308.14,106.32,114.75,2024-02-02 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000344,ORD-00142,PROD-0045,1,443.87,0.79,35.45,2024-02-02 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000345,ORD-00143,PROD-0012,5,564.68,111.32,216.97,2024-02-08 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000346,ORD-00143,PROD-0018,4,328.3,188.81,89.95,2024-02-08 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000347,ORD-00143,PROD-0022,3,309.11,25.58,72.14,2024-02-08 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000348,ORD-00144,PROD-0018,4,328.3,35.43,102.22,2024-01-29 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000349,ORD-00144,PROD-0009,5,206.06,106.02,73.94,2024-01-29 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000350,ORD-00144,PROD-0053,1,573.78,62.04,40.94,2024-01-29 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000351,ORD-00144,PROD-0052,2,502.79,83.77,73.74,2024-01-29 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000352,ORD-00145,PROD-0012,4,564.68,169.27,167.16,2024-01-12 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000353,ORD-00146,PROD-0017,5,387.29,249.37,134.97,2024-02-06 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000354,ORD-00146,PROD-0004,4,787.13,46.74,248.14,2024-02-06 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000355,ORD-00146,PROD-0011,1,664.57,21.48,51.45,2024-02-06 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000356,ORD-00147,PROD-0024,5,402.36,168.23,147.49,2024-01-09 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000357,ORD-00147,PROD-0052,3,502.79,77.86,114.44,2024-01-09 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000358,ORD-00147,PROD-0027,1,310.4,16.35,23.52,2024-01-09 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000359,ORD-00148,PROD-0050,3,165.94,26.52,37.7,2024-01-15 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000360,ORD-00148,PROD-0050,4,165.94,88.58,46.01,2024-01-15 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000361,ORD-00149,PROD-0055,1,425.29,5.05,33.62,2024-01-13 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000362,ORD-00149,PROD-0022,2,309.11,29.07,47.13,2024-01-13 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000363,ORD-00149,PROD-0042,3,355.95,113.8,76.32,2024-01-13 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000364,ORD-00149,PROD-0039,4,379.98,61.84,116.65,2024-01-13 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000365,ORD-00150,PROD-0012,1,564.68,10.59,44.33,2024-02-09 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000366,ORD-00150,PROD-0016,3,666.37,282.01,137.37,2024-02-09 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000367,ORD-00151,PROD-0005,4,377.85,124.34,110.96,2024-01-15 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000368,ORD-00152,PROD-0006,4,107.73,20.0,32.87,2024-02-04 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000369,ORD-00152,PROD-0016,3,666.37,132.89,149.3,2024-02-04 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000370,ORD-00153,PROD-0056,3,480.47,186.86,100.36,2024-02-04 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000371,ORD-00153,PROD-0030,5,403.71,283.06,138.84,2024-02-04 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000372,ORD-00153,PROD-0036,4,428.31,34.72,134.28,2024-02-04 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000373,ORD-00154,PROD-0034,5,266.5,61.89,101.65,2024-01-14 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000374,ORD-00154,PROD-0035,2,393.28,94.94,55.33,2024-01-14 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000375,ORD-00154,PROD-0024,4,402.36,62.72,123.74,2024-01-14 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000376,ORD-00154,PROD-0001,5,32.3,19.75,11.34,2024-01-14 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000377,ORD-00155,PROD-0001,4,32.3,15.46,9.1,2024-02-05 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000378,ORD-00155,PROD-0039,2,379.98,90.83,53.53,2024-02-05 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000379,ORD-00155,PROD-0036,3,428.31,36.35,99.89,2024-02-05 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000380,ORD-00156,PROD-0015,3,150.54,5.37,35.7,2024-01-27 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000381,ORD-00156,PROD-0034,5,266.5,161.41,93.69,2024-01-27 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000382,ORD-00156,PROD-0019,5,101.24,61.41,35.58,2024-01-27 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000383,ORD-00156,PROD-0055,1,425.29,11.64,33.09,2024-01-27 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000384,ORD-00157,PROD-0013,3,702.72,6.13,168.16,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000385,ORD-00157,PROD-0004,5,787.13,13.06,313.81,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000386,ORD-00157,PROD-0007,3,59.89,7.25,13.79,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000387,ORD-00157,PROD-0046,4,168.98,73.72,48.18,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000388,ORD-00158,PROD-0027,3,310.4,109.75,65.72,2024-01-11 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000389,ORD-00158,PROD-0032,3,56.77,11.85,12.68,2024-01-11 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000390,ORD-00158,PROD-0051,1,470.26,23.3,35.76,2024-01-11 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000391,ORD-00159,PROD-0012,2,564.68,151.73,78.21,2024-01-05 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000392,ORD-00159,PROD-0017,4,387.29,192.46,108.54,2024-01-05 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000393,ORD-00159,PROD-0008,2,308.14,35.57,46.46,2024-01-05 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000394,ORD-00159,PROD-0029,2,323.43,71.57,46.02,2024-01-05 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000395,ORD-00160,PROD-0031,4,469.43,191.93,134.86,2024-02-01 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000396,ORD-00160,PROD-0020,3,446.28,31.85,104.56,2024-02-01 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000397,ORD-00161,PROD-0041,3,308.67,27.6,71.87,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000398,ORD-00161,PROD-0057,1,666.33,86.32,46.4,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000399,ORD-00161,PROD-0014,1,106.8,3.78,8.24,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000400,ORD-00161,PROD-0028,3,532.55,3.61,127.52,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000401,ORD-00162,PROD-0038,4,217.47,89.82,62.4,2024-01-09 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000402,ORD-00163,PROD-0060,1,209.1,1.87,16.58,2024-01-17 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000403,ORD-00163,PROD-0042,2,355.95,74.89,50.96,2024-01-17 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000404,ORD-00163,PROD-0051,1,470.26,8.88,36.91,2024-01-17 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000405,ORD-00164,PROD-0002,4,422.64,90.83,127.98,2024-02-07 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000406,ORD-00164,PROD-0009,3,206.06,83.33,42.79,2024-02-07 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000407,ORD-00165,PROD-0037,2,603.32,98.39,88.66,2024-02-06 19:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000408,ORD-00165,PROD-0018,5,328.3,225.17,113.31,2024-02-06 19:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000409,ORD-00166,PROD-0030,1,403.71,46.99,28.54,2024-01-12 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000410,ORD-00166,PROD-0033,4,339.92,149.63,96.8,2024-01-12 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000411,ORD-00166,PROD-0057,1,666.33,61.94,48.35,2024-01-12 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000412,ORD-00167,PROD-0013,5,702.72,360.09,252.28,2024-01-17 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000413,ORD-00167,PROD-0050,5,165.94,19.18,64.84,2024-01-17 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000414,ORD-00167,PROD-0019,3,101.24,18.67,22.8,2024-01-17 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000415,ORD-00167,PROD-0021,1,704.47,10.17,55.54,2024-01-17 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000416,ORD-00168,PROD-0007,4,59.89,6.89,18.61,2024-01-04 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000417,ORD-00168,PROD-0034,5,266.5,140.18,95.39,2024-01-04 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000418,ORD-00169,PROD-0042,4,355.95,198.28,98.04,2024-02-10 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000419,ORD-00169,PROD-0054,1,317.91,22.32,23.65,2024-02-10 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000420,ORD-00170,PROD-0053,5,573.78,114.39,220.36,2024-01-26 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000421,ORD-00171,PROD-0007,2,59.89,9.55,8.82,2024-01-21 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000422,ORD-00172,PROD-0048,1,273.24,31.41,19.35,2024-02-08 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000423,ORD-00172,PROD-0044,4,113.49,47.84,32.49,2024-02-08 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000424,ORD-00172,PROD-0007,2,59.89,14.24,8.44,2024-02-08 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000425,ORD-00172,PROD-0033,3,339.92,100.58,73.53,2024-02-08 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000426,ORD-00173,PROD-0027,4,310.4,153.86,87.02,2024-01-24 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000427,ORD-00173,PROD-0037,5,603.32,96.8,233.58,2024-01-24 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000428,ORD-00173,PROD-0024,4,402.36,108.03,120.11,2024-01-24 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000429,ORD-00174,PROD-0057,3,666.33,1.97,159.76,2024-01-21 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000430,ORD-00174,PROD-0015,2,150.54,38.65,20.99,2024-01-21 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000431,ORD-00175,PROD-0007,1,59.89,4.14,4.46,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000432,ORD-00175,PROD-0017,3,387.29,155.04,80.55,2024-02-07 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000433,ORD-00176,PROD-0047,1,504.71,54.78,35.99,2024-01-08 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000434,ORD-00176,PROD-0051,4,470.26,48.79,146.58,2024-01-08 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000435,ORD-00177,PROD-0006,1,107.73,14.9,7.43,2024-01-09 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000436,ORD-00177,PROD-0022,3,309.11,122.38,64.4,2024-01-09 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000437,ORD-00177,PROD-0028,4,532.55,297.24,146.64,2024-01-09 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000438,ORD-00177,PROD-0008,2,308.14,69.12,43.77,2024-01-09 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000439,ORD-00178,PROD-0021,5,704.47,298.47,257.91,2024-01-26 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000440,ORD-00179,PROD-0049,5,269.98,116.48,98.67,2024-01-16 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000441,ORD-00179,PROD-0006,2,107.73,13.96,16.12,2024-01-16 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000442,ORD-00179,PROD-0051,4,470.26,41.76,147.14,2024-01-16 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000443,ORD-00179,PROD-0022,1,309.11,22.06,22.96,2024-01-16 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000444,ORD-00180,PROD-0033,4,339.92,157.82,96.15,2024-02-06 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000445,ORD-00180,PROD-0009,2,206.06,29.73,30.59,2024-02-06 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000446,ORD-00180,PROD-0013,4,702.72,166.68,211.54,2024-02-06 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000447,ORD-00180,PROD-0037,2,603.32,101.57,88.41,2024-02-06 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000448,ORD-00181,PROD-0021,5,704.47,47.34,278.0,2024-01-17 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000449,ORD-00181,PROD-0043,4,229.48,58.32,68.77,2024-01-17 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000450,ORD-00181,PROD-0023,2,689.9,66.38,105.07,2024-01-17 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000451,ORD-00181,PROD-0039,1,379.98,43.87,26.89,2024-01-17 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000452,ORD-00182,PROD-0003,2,219.21,13.13,34.02,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000453,ORD-00182,PROD-0049,1,269.98,4.55,21.23,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000454,ORD-00182,PROD-0040,2,605.15,157.72,84.21,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000455,ORD-00182,PROD-0022,1,309.11,14.15,23.6,2024-02-11 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000456,ORD-00183,PROD-0036,4,428.31,160.11,124.25,2024-02-05 16:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000457,ORD-00183,PROD-0045,1,443.87,25.07,33.5,2024-02-05 16:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000458,ORD-00183,PROD-0034,1,266.5,10.21,20.5,2024-02-05 16:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000459,ORD-00184,PROD-0056,1,480.47,1.37,38.33,2024-01-02 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000460,ORD-00184,PROD-0056,4,480.47,66.64,148.42,2024-01-02 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000461,ORD-00184,PROD-0025,5,542.08,397.05,185.07,2024-01-02 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000462,ORD-00185,PROD-0013,5,702.72,509.54,240.32,2024-02-03 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000463,ORD-00185,PROD-0003,2,219.21,60.65,30.22,2024-02-03 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000464,ORD-00186,PROD-0041,3,308.67,32.81,71.46,2024-01-12 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000465,ORD-00186,PROD-0033,3,339.92,124.19,71.65,2024-01-12 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000466,ORD-00186,PROD-0041,3,308.67,122.05,64.32,2024-01-12 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000467,ORD-00187,PROD-0043,2,229.48,6.04,36.23,2024-01-19 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000468,ORD-00187,PROD-0044,5,113.49,74.28,39.45,2024-01-19 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000469,ORD-00187,PROD-0027,2,310.4,53.35,45.4,2024-01-19 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000470,ORD-00187,PROD-0020,5,446.28,110.21,169.7,2024-01-19 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000471,ORD-00188,PROD-0045,5,443.87,302.8,153.32,2024-02-09 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000472,ORD-00188,PROD-0059,2,65.98,12.99,9.52,2024-02-09 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000473,ORD-00188,PROD-0011,3,664.57,20.28,157.87,2024-02-09 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000474,ORD-00189,PROD-0057,4,666.33,384.28,182.48,2024-01-13 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000475,ORD-00189,PROD-0048,3,273.24,18.68,64.08,2024-01-13 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000476,ORD-00189,PROD-0009,2,206.06,1.62,32.84,2024-01-13 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000477,ORD-00190,PROD-0015,1,150.54,8.11,11.39,2024-02-10 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000478,ORD-00190,PROD-0033,5,339.92,119.51,126.41,2024-02-10 04:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000479,ORD-00191,PROD-0003,4,219.21,100.56,62.1,2024-02-01 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000480,ORD-00191,PROD-0015,2,150.54,34.22,21.35,2024-02-01 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000481,ORD-00192,PROD-0039,4,379.98,164.2,108.46,2024-01-31 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000482,ORD-00193,PROD-0034,1,266.5,18.05,19.88,2024-02-08 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000483,ORD-00194,PROD-0034,1,266.5,7.59,20.71,2024-01-28 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000484,ORD-00194,PROD-0029,4,323.43,171.62,89.77,2024-01-28 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000485,ORD-00194,PROD-0050,3,165.94,34.45,37.07,2024-01-28 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000486,ORD-00194,PROD-0028,3,532.55,146.94,116.06,2024-01-28 09:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000487,ORD-00195,PROD-0012,5,564.68,397.19,194.1,2024-01-12 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000488,ORD-00196,PROD-0002,2,422.64,57.52,63.02,2024-01-10 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000489,ORD-00196,PROD-0058,2,490.64,129.9,68.11,2024-01-10 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000490,ORD-00196,PROD-0006,3,107.73,15.71,24.6,2024-01-10 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000491,ORD-00196,PROD-0042,2,355.95,76.71,50.82,2024-01-10 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000492,ORD-00197,PROD-0034,4,266.5,116.23,75.98,2024-01-10 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000493,ORD-00198,PROD-0050,2,165.94,45.41,22.92,2024-01-12 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000494,ORD-00199,PROD-0020,4,446.28,77.33,136.62,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000495,ORD-00199,PROD-0012,1,564.68,76.11,39.09,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000496,ORD-00199,PROD-0013,1,702.72,65.62,50.97,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000497,ORD-00200,PROD-0039,4,379.98,54.23,117.26,2024-02-01 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000498,ORD-00201,PROD-0016,5,666.37,138.99,255.43,2024-01-31 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000499,ORD-00202,PROD-0042,3,355.95,5.88,84.96,2024-01-15 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000500,ORD-00203,PROD-0007,4,59.89,35.71,16.31,2024-02-09 19:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000501,ORD-00204,PROD-0030,5,403.71,109.06,152.76,2024-02-11 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
